sku,stock
CRSF100YB2PK+PHAH2RYBGD2PK,51
CRSF100YB2PK+PHAH2RYBGD2PK+ICST64E272PK,51
CRSF100YB2PK+PHHA1PBRYB2PK,61
CRSF100YB2PK+PHHA1PBRYB2PK+ICST64E272PK,61
CRSF100YE,617
CRSF100YE+CBSF100+WSCH135YE+LSHQ150YE,93
CRSF100YE+CBSF100+WSCH135YE+LSHQ150YE+ICST64E27,93
CRSF100YE+LHFHE2720WH+LSWE315YE,0
CRSF100YE+LHTTE27YE,39
CRSF100YE+PHCH1PWRSYE,172
CRSF100YE+PHCH1PWRSYE+ICST64E27,172
CRSF100YE+PHCH1PWRSYE+LSCP150YE,134
CRSF100YE+PHCH1PWRSYE+LSCY290YE,172
CRSF100YE+PHCH1PWRSYE+LSDO300YE,29
CRSF100YE+PHCH1PWRSYE+LSHQ150YE,106
CRSF100YE+PHCH1PWRSYE+LSMS320YE,172
CRSF100YE+PHCH1PWRSYE+LSSS300YE,172
CRSF100YE+PHCH1PWRSYE+WCDTYE,60
CRSF100YE+PHCH1PWRSYE+WCDTYE+ICST64E27,60
CRSF100YE+PHHS1PWRWH+LSDO400YE,34
CRSF100YE+PHHS1PWRYE+LSLT360YE,141
CRSF100YE+PHHS1PWRYE+LSLT360YE+ICST64E27,141
CRSF100YE+PHRB1PBRWH+LSWE315YE,0
CRSF100YE+PHRB1PBRWH+LSWE315YE+ICST64E27,0
CRSF100YE+PHRB1PWR40WH+CGWDWO+LSBS160YE,149
CRSF100YE+PHRB1PWRPW+CGWDWO+LSWE315YE,0
CRSF100YE+PHRB1PWRPW+CGWDWO+LSWE315YE+ICST64E27,0
CRSF100YE+PHTT1PBR5BM+LSTB360YE,22
CRSF100YE+WSCH135YE+LSDO210YE,93
CRSF100YE+WSCH135YE+LSDO210YE+ICST64E27,93
CRSF100YE+WSCH135YE+LSFT220YE,93
CRSF100YE+WSCH135YE+LSFT220YE+ICST64E27,93
CRSF100YE2PK+LHTTE27YE2PK,19
CRSF100YE2PK+LHTTE27YE2PK+ICST64E272PK,19
CRSF100YE2PK+PHHS1PWRWH2PK+LSDO400YE2PK,17
CRSF100YE3PK+LHLTE27YE3PK+WCGSYE3PK,0
CRSF100YE3PK+PHHS1PWRWH3PK+LSDO400YE3PK,11
CRSF100YE4PK+PHHS1PWRWH4PK+LSDO400YE4PK,8
CRSF100YE5PK,123
CRSF108BM,1358
CRSF108BM+HKR10BM,1176
CRSF108BM+LHTTE27BM,675
CRSF108BM+LHTTE27BM+ICST64E27,675
CRSF108BM+LHTTE27BM+WCDC10BM,67
CRSF108BM+LHTTE27BM+WCDC10BM+ICG95E2760,67
CRSF108BM+WSST70BM,390
CRSF108BM+WSST70BM+ICST64E27,390
CRSF108BM+WSST70BM+WCLCBM+ICT130E2760,0
CRSF108BM+WSST70BM+WCSRBM+ICT130E2760,0
CRSF108BM+WSSW170BM+WCWYBM,0
CRSF108BM+WSSW170BM+WCWYBM+ICST64E27,0
CRSF108BM+WSTR135BM+SCRN70YB+LSTF40BM,123
CRSF108CH,306
CRSF108CH+HKR10CH,306
CRSF108CH+PHSH1PCRCH+WCBNCH,213
CRSF108CH+PHSH1PCRCH+WCBNCH+LDMT130E274,213
CRSF108CH+WCDC10CH,46
CRSF108CH+WCDC10CH+ICST64E27,46
CRSF108CH+WSST70CH,77
CRSF108CH+WSST70CH+ICST64E27,77
CRSF108CH+WSST70CH+WCBNCH,77
CRSF108CH+WSSW170CH+WCWYRE,0
CRSF108CH+WSSW170CH+WCWYRE+ICST64E27,0
CRSF108CO,213
CRSF108CO+HKR10CO,213
CRSF108CO+LHNSE27CO,213
CRSF108CO+LHNSE27CO+LQK,0
CRSF108CO+LHNSE27CO+LQSR,0
CRSF108CO+LHNSE27CO+LSDO400BM,116
CRSF108CO+LHNSE27CO+LSDO400BM+ICST64E27,116
CRSF108CO+LHNSE27CO+LSMS320BI,213
CRSF108CO+LHNSE27CO+LSMS320BI+ICG95E2760,213
CRSF108CO+LHNSE27CO+SCRN70BA+LSFT220BG,213
CRSF108CO+WSAT105CO,137
CRSF108CO+WSST70CO,117
CRSF108CO+WSST70CO+ICST64E27,117
CRSF108FG,97
CRSF108FG+HK10FG,97
CRSF108FG+HKR10GD,97
CRSF108FG+WSAT105FG,0
CRSF108FG+WSST70FG,85
CRSF108FG+WSST70FG+ICST64E27,85
CRSF108FG+WSST70FG+WCBNFG,85
CRSF108GB,278
CRSF108GB+HKR10GB,278
CRSF108GB+WSST70GB,47
CRSF108GB+WSST70GB+ICST64E27,47
CRSF108GB+WSSW170GB+WCWYBB,0
CRSF108GB+WSSW170GB+WCWYBB+ICST64E27,0
CRSF108RO,11
CRSF108RO+HK10RO,11
CRSF108RO+HKR10CO,11
CRSF108RO+LHNSE27RO+WCDC10RO,11
CRSF108RO+LHNSE27RO+WCDC10RO+ICG95E2760,11
CRSF108RO+WSAT105RO,11
CRSF108RO+WSSS70RO+WCBNRO,11
CRSF108RO+WSSS70RO+WCBNRO+LDMT130E274,11
CRSF108RO+WSST70RO+WCBNRO,11
CRSF108SN,127
CRSF108SN+LHNSE27SN+LSDO300SN+ICST64E27,73
CRSF108SN+WSAT105SN,12
CRSF108SN+WSLS155SN+LSFT220SN,127
CRSF108WH,150
CRSF108WH+HKR10WH,150
CRSF108WH+WSST70WH,17
CRSF108WH+WSST70WH+ICST64E27,17
CRSF108YB,288
CRSF108YB+HKR10YB,288
CRSF108YB+LHNSE27YB,288
CRSF108YB+LHNSE27YB+LQK,0
CRSF108YB+LHNSE27YB+LQSR,0
CRSF108YB+LHTKE27YB,41
CRSF108YB+LHTKE27YB+LDDMST64E274,41
CRSF108YB+WSAT105YB,136
CRSF110BM,0
CRSF1202BM,1453
CRSF1202BM+HK10BM2PK,170
CRSF1202BM+LHLF220E27BM2PK,26
CRSF1202BM+LHLF270E27BM2PK,45
CRSF1202BM+LHTTAGU10YB2PK+LDGU10WD52PK,18
CRSF1202BM+PHBH1BMRBM2PK,20
CRSF1202BM+PHBH1BMRBM2PK+ICST64E27402PK,20
CRSF1202BM+PHBK1PBRBA2PK,40
CRSF1202BM+PHBK1PBRBA2PK+ICST64E272PK,40
CRSF1202BM+PHFMSH2BRYB2PK+SCRN70BM2PK+LSFT220CO2PK,49
CRSF1202BM+PHHR2HETHE2PK+SPSDCSBM2PK,135
CRSF1202BM+PHHT2PBRBM2PK+SPUPBM2PK,1170
CRSF1202BM+PHNW2RBC2PK+SPUPBM2PK,7
CRSF1202BM+PHNW2RBC2PK+SPUPBM2PK+ICST64E272PK,7
CRSF1202BM+PHNW2RBM2PK+SPUPBM2PK,87
CRSF1202BM+PHNW2RBM2PK+SPUPBM2PK+ICST64E272PK,87
CRSF1202BM+PHNW2RBS2PK+SPUPBM2PK,23
CRSF1202BM+PHNW2RBS2PK+SPUPBM2PK+ICST64E272PK,23
CRSF1202BM+PHNW2RRR2PK+SPUPBM2PK,41
CRSF1202BM+PHNW2RRR2PK+SPUPBM2PK+ICST64E272PK,41
CRSF1202BM+PHRY2PCRBM2PK,0
CRSF1202BM+PHRY2PCRBM2PK+LDSG125LOE2742PK,0
CRSF1202BM+PHRY2PCRBM2PK+LSCY290BI2PK,0
CRSF1202BM+PHRY2PCRBM2PK+WCBNBM2PK,0
CRSF1202BM+PHSH2PBRYB+SPUPBM2PK+WCBKHE,102
CRSF1202BM+PHSH2PBRYB2PK+SCRN70BM2PK+SPUPBM2PK+LSFT220FG2PK+ICST64E272PK,63
CRSF1202BM+PHSH2PBRYB2PK+SCRN70BM2PK+SPUPBM2PK+LSFT220GR2PK,666
CRSF1202BM+PHSH2PBRYB2PK+SCRN70BM2PK+SPUPBM2PK+LSFT220GR2PK+ICST64E272PK,666
CRSF1202BM+PHSH2PBRYB2PK+SCRN70BM2PK+SPUPBM2PK+LSFT220YB2PK+ICST64E272PK,217
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220BL2PK,358
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220BL2PK+ICST64E272PK,358
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220BM2PK,1281
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220BM2PK+ICST64E272PK,1281
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220GY2PK,360
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220GY2PK+ICST64E272PK,360
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220OR2PK,250
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220OR2PK+ICST64E272PK,250
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220RE2PK,252
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220RE2PK+ICST64E272PK,252
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220WH2PK,393
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220WH2PK+ICST64E272PK,393
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220YE2PK,289
CRSF1202BM+PHSH2PBRYB2PK+SPUPBM2PK+SCRN70BM2PK+LSFT220YE2PK+ICST64E272PK,289
CRSF1202BM+PHSW1PBRBM2PK,85
CRSF1202BM+SWRO3SL+WSHC100BM+LSHQ160BM,0
CRSF1202CH,68
CRSF1202CH+PHBK1PCRCH2PK,61
CRSF1202CH+PHBK1PCRCH2PK+ICST64E272PK,61
CRSF1202CH+PHUM1PCRCH2PK+WCRWBL2PK,36
CRSF1202CH+PHUM1PCRCH2PK+WCRWBM2PK,24
CRSF1202CH+PHUM1PCRCH2PK+WCRWBM2PK+LDCWE2772PK,24
CRSF1202CH+PHUM1PCRCH2PK+WCRWCR2PK,25
CRSF1202CH+PHUM1PCRCH2PK+WCRWCR2PK+LDCWE2772PK,25
CRSF1202CH+PHUM1PCRCH2PK+WCRWGR2PK,0
CRSF1202CH+PHUM1PCRCH2PK+WCRWGR2PK+LDCWE2772PK,0
CRSF1202CH+PHUM1PCRCH2PK+WCRWRE2PK,5
CRSF1202CH+PHUM1PCRCH2PK+WCRWRE2PK+LDCWE2772PK,5
CRSF1202CH+PHUM1PCRCH2PK+WCRWWH2PK,5
CRSF1202CH+PHUM1PCRCH2PK+WCRWWH2PK+LDCWE2772PK,5
CRSF1202CH+PHUM1PCRCH2PK+WCRWYE2PK,5
CRSF1202CH+PHUM1PCRCH2PK+WCRWYE2PK+LDCWE2772PK,5
CRSF1202CH+WSIW70CH2PK+WCBNCH2PK,53
CRSF1202CO,46
CRSF1202CO+LHLFE27ACO2PK,46
CRSF1202CO+PHBK1PBRCO2PK,19
CRSF1202CO+PHBK1PBRCO2PK+ICST64E272PK,19
CRSF1202FG,30
CRSF1202FG+PHBK1PBRFG2PK,30
CRSF1202FG+PHBK1PBRFG2PK+ICST64E272PK,30
CRSF1202GB,22
CRSF1202GB+PHBK1PBRGB2PK,0
CRSF1202GB+PHBK1PBRGB2PK+ICST64E272PK,0
CRSF1202GB+PHTT1PGRGB2PK,22
CRSF1202H30BM,184
CRSF1202H30BM+SWCRETOGD,96
CRSF1202RO,123
CRSF1202RO+PHBK1PBRRO2PK,83
CRSF1202RO+PHBK1PBRRO2PK+ICST64E272PK,83
CRSF1202SN+LHLFE27ASN2PK,31
CRSF1202SN+PHBK1PCRSN2PK,31
CRSF1202SN+PHBK1PCRSN2PK+ICST64E272PK,31
CRSF1202WH,213
CRSF1202WH+LHLF220E27WH2PK,45
CRSF1202WH+LHLF270E27WH2PK,49
CRSF1202WH+PHBK1PWRWH2PK,88
CRSF1202WH+PHBK1PWRWH2PK+ICST64E272PK,88
CRSF1202WH+PHRN1PCRWH2PK+LSDO210WH2PK,94
CRSF1202WH+PHRY1PCRWH2PK+LSDO210WH2PK,22
CRSF1202WH+PHRY2PCRWH2PK+LSDO210WH2PK,4
CRSF1202YB,53
CRSF1202YB+HK10YB2PK,53
CRSF1202YB+LHLFE27AYB2PK,50
CRSF1202YB+PHBH1BRTYB2PK,0
CRSF1202YB+PHBH1BRTYB2PK+ICT45E27602PK,0
CRSF1202YB+PHLH1GDTYB2PK,0
CRSF1202YB+PHLH1GDTYB2PK+ICST64E27402PK,0
CRSF1203BM,731
CRSF1203BM+HK10BM3PK,113
CRSF1203BM+PHBH1BMRBM3PK,13
CRSF1203BM+PHBH1BMRBM3PK+ICST64E27403PK,13
CRSF1203BM+PHBL1PBRBM3PK,117
CRSF1203BM+PHFMHT1BRBM3PK,9
CRSF1203BM+PHFMHT1BRBM3PK+ICST64E273PK,9
CRSF1203BM+PHFMHT2BRBM3PK,0
CRSF1203BM+PHFMTT15BRBM3PK,0
CRSF1203BM+PHFMTT15BRBM3PK+LDMG95E2743PK,0
CRSF1203BM+PHNW2RBC3PK+SPUPBM3PK,5
CRSF1203BM+PHNW2RBM3PK+SPUPBM3PK,58
CRSF1203BM+PHNW2RBS3PK+SPUPBM3PK,15
CRSF1203BM+PHNW2RRR3PK+SPUPBM3PK,27
CRSF1203BM+PHRN2PCRBM3PK,59
CRSF1203BM+PHSW1PBRBM3PK,57
CRSF1203BM+PHTT1PBR1BM3PK,387
CRSF1203BM+PHTT1PBR1BM3PK+ICT45E27603PK,387
CRSF1203BM+WSST70BM3PK+WCLNBM3PK,130
CRSF1203CH,123
CRSF1203CO,122
CRSF1203FG,85
CRSF1203GB,172
CRSF1203GB+PHTT1PGRGB3PK,23
CRSF1203RO,61
CRSF1203RO+PHBK1PBRRO3PK,55
CRSF1203RO+PHBK1PBRRO3PK+ICST64E273PK,55
CRSF1203WH,255
CRSF1203WH+PHBK1PWRWH3PK,58
CRSF1203WH+PHBK1PWRWH3PK+ICST64E273PK,58
CRSF1203WH+PHTT1PWR1WH3PK+SPSPWH2PK,0
CRSF1203WH+PHTT1PWRBL3PK+SPSPWH3PK,24
CRSF1203WH+PHTT1PWRGG3PK+SPSPWH3PK,49
CRSF1203WH+PHTT1PWRGR3PK+SPSPWH3PK,0
CRSF1203WH+PHTT1PWRGY3PK+SPSPWH3PK,15
CRSF1203WH+PHTT1PWROR3PK+SPSPWH3PK,89
CRSF1203WH+PHTT1PWRYE3PK+SPSPWH3PK,35
CRSF1203YB,113
CRSF1203YB+HK10YB3PK,113
CRSF1203YB+PHBH1BRTYB3PK,0
CRSF1203YB+PHBH1BRTYB3PK+ICT45E27603PK,0
CRSF1203YB+PHLH1GDTYB3PK,0
CRSF1203YB+PHLH1GDTYB3PK+ICG80E27603PK,0
CRSF1204BM,73
CRSF1204BM+HK10BM4PK,73
CRSF1204BM+PHBH1BMRBM4PK,10
CRSF1204BM+PHBH1BMRBM4PK+ICST64E27404PK,10
CRSF1204BM+PHNW2RRR4PK+SPUPBM4PK,20
CRSF1204BM+PHSW1PBRBM4PK,42
CRSF1204CH,117
CRSF1204CH+PHCHPCRCH4PK+WCBNCH4PK,0
CRSF1204CH+PHUM1PCRCH4PK+WCRWBL4PK,18
CRSF1204CH+PHUM1PCRCH4PK+WCRWBM4PK,12
CRSF1204CH+PHUM1PCRCH4PK+WCRWCR4PK,12
CRSF1204CH+PHUM1PCRCH4PK+WCRWGR4PK,0
CRSF1204CH+PHUM1PCRCH4PK+WCRWRE4PK,0
CRSF1204CH+PHUM1PCRCH4PK+WCRWWH4PK,0
CRSF1204CH+PHUM1PCRCH4PK+WCRWYE4PK,0
CRSF1204CO,141
CRSF1204CO+WSFSCO3PK+PHBK1PBRCO,0
CRSF1204FG,0
CRSF1204GB,56
CRSF1204GB+PHTT1PGRGB4PK,17
CRSF1204RO,58
CRSF1204RO+PHBK1PBRRO4PK,41
CRSF1204RO+PHBK1PBRRO4PK+ICST64E274PK,41
CRSF1204WH,125
CRSF1204WH+PHBK1PWRWH4PK,44
CRSF1204WH+PHBK1PWRWH4PK+ICST64E274PK,44
CRSF1204YB,38
CRSF1204YB+HK10YB4PK,38
CRSF1204YB+PHLH1GDTYB4PK,0
CRSF1204YB+PHLH1GDTYB4PK+ICST64E27404PK,0
CRSF1205BM,703
CRSF1205BM+HK10BM5PK,68
CRSF1205BM+PHBH1BMRBM5PK,8
CRSF1205BM+PHBH1BMRBM5PK+ICST64E27405PK,8
CRSF1205BM+PHBK1PBRBA5PK,16
CRSF1205BM+PHBK1PBRBA5PK+ICST64E275PK,16
CRSF1205BM+PHFMHT1BRBM5PK,5
CRSF1205BM+PHFMHT1BRBM5PK+ICST64E275PK,5
CRSF1205BM+PHFMHT2BRBM5PK+CO532AGY3PK,0
CRSF1205BM+PHHT1PBRBM5PK+WCBXBM5PK,69
CRSF1205BM+PHHT1PBRBM5PK+WCBXBM5PK+ICST64E27605PK,69
CRSF1205BM+PHNW2RBC5PK+SPUPBM5PK,0
CRSF1205BM+PHNW2RBM5PK+SPUWBM5PK+SPWRBM5PK,0
CRSF1205BM+PHNW2RRR5PK+SPUPBM5PK,16
CRSF1205BM+PHSW1PBRBM5PK,34
CRSF1205BM+WSADFTBM4PK,4
CRSF1205BM+WSADFTBM4PK+LDST45E2744PK,4
CRSF1205CH,62
CRSF1205CH+PHBK1PCRCH5PK,24
CRSF1205CH+PHBK1PCRCH5PK+ICST64E275PK,24
CRSF1205CO,64
CRSF1205CO+PHBK1PBRCO5PK,7
CRSF1205CO+PHBK1PBRCO5PK+ICST64E275PK,7
CRSF1205FG,161
CRSF1205FG+PHBK1PBRFG5PK,44
CRSF1205FG+PHBK1PBRFG5PK+ICST64E275PK,44
CRSF1205GB,160
CRSF1205GB+PHBK1PBRGB5PK,0
CRSF1205GB+PHBK1PBRGB5PK+ICST64E275PK,0
CRSF1205GB+PHTT1PGRGB5PK,14
CRSF1205RO,56
CRSF1205RO+HK10RO5PK,56
CRSF1205RO+PHBK1PBRRO5PK,33
CRSF1205RO+PHBK1PBRRO5PK+CO532AGY3PK+ICST64E275PK,33
CRSF1205SN+PHBK1PCRSN5PK,122
CRSF1205SN+PHBK1PCRSN5PK+ICST64E275PK,122
CRSF1205WH,122
CRSF1205WH+PHBK1PWRWH5PK,35
CRSF1205WH+PHBK1PWRWH5PK+ICST64E275PK,35
CRSF1205WH+PHRY1PCRWH5PK+LSCP150WH5PK,8
CRSF1205WH+PHRY2PCRWH5PK+LSCP150WH5PK,0
CRSF1205YB,102
CRSF1205YB+HK10YB5PK,102
CRSF1205YB+PHLH1GDTYB5PK,0
CRSF1205YB+PHLH1GDTYB5PK+ICST64E27405PK,0
CRSF1206BM,133
CRSF1206BM+HK10BM6PK,56
CRSF1206BM+PHBK1PBRBA6PK,13
CRSF1206BM+PHBK1PBRBA6PK+ICST64E276PK,13
CRSF1206BM+PHBL2PBRBM6PK+SPUPBM6PK,95
CRSF1206BM+PHRY2PCRBM6PK+ICST64E276PK,0
CRSF1206BM+PHTT1PBR3BC2PK+LSWT300BC2PK,0
CRSF1206BM+PHTT1PBR3BM2PK+LSWT300BM2PK,27
CRSF1206BM+PHTT1PBR3BS2PK+LSWT300BS2PK,36
CRSF1206BM+PHTT1PBR3RR2PK+LSWT300RR2PK,18
CRSF1206CH,177
CRSF1206CH+PHBK1PCRCH6PK,20
CRSF1206CH+PHBK1PCRCH6PK+ICST64E276PK,20
CRSF1206CO,48
CRSF1206CO+PHBK1PBRCO6PK,6
CRSF1206CO+PHBK1PBRCO6PK+ICST64E276PK,6
CRSF1206FG,197
CRSF1206FG+PHBK1PBRFG6PK,37
CRSF1206FG+PHBK1PBRFG6PK+ICST64E276PK,37
CRSF1206GB,83
CRSF1206GB+PHBK1PBRGB6PK,0
CRSF1206GB+PHBK1PBRGB6PK+ICST64E276PK,0
CRSF1206RO,98
CRSF1206RO+PHBK1PBRRO6PK,27
CRSF1206RO+PHBK1PBRRO6PK+ICST64E276PK,27
CRSF1206SN,105
CRSF1206SN+PHBK1PCRSN6PK,102
CRSF1206SN+PHBK1PCRSN6PK+ICST64E276PK,102
CRSF1206WH,106
CRSF1206WH+PHBK1PWRWH6PK,29
CRSF1206WH+PHBK1PWRWH6PK+ICST64E276PK,29
CRSF1206WH+PHRY1PCRWH6PK+WCB4WH6PK,7
CRSF1206WH+PHRY1PCRWH6PK+WCBNWH6PK,7
CRSF1206WH+PHRY2PCRWH6PK+WCBNWH6PK,0
CRSF1206YB,174
CRSF1206YB+HK10YB6PK,174
CRSF1207BM,116
CRSF1207BM+HK10BM7PK,48
CRSF1207CH,80
CRSF1207CO,43
CRSF1207FG,91
CRSF1207GB,171
CRSF1207RO,95
CRSF1207RO+PHBK1PBRRO7PK,23
CRSF1207RO+PHBK1PBRRO7PK+ICST64E277PK,23
CRSF1207WH,67
CRSF1207WH+PHBK1PWRWH7PK,25
CRSF1207WH+PHBK1PWRWH7PK+ICST64E277PK,25
CRSF1207YB,71
CRSF1207YB+HK10YB7PK,71
CRSF1208BM,71
CRSF1208BM+HK10BM8PK,42
CRSF1208BM+PHBK1PBRBA8PK+ICST64E278PK,10
CRSF1208BM+PHFMHT2BRBM8PK,0
CRSF1208BM+PHFMHT2BRBM8PK+CO532AGY3PK,0
CRSF1208BM+PHNW2RBM8PK+SPUPBM8PK,21
CRSF1208BM+PHNW2RBM8PK+SPUPBM8PK+ICST64E278PK,21
CRSF1208BM+PHRY2PCRBM8PK+LDCWE2778PK,0
CRSF1208BM+PHSH2PBRYB8PK+SPUPBM8PK+WCVCBM8PK,80
CRSF1208BM+PHSH2PBRYB8PK+SPUPBM8PK+WCVCBM8PK+ICST64E278PK,80
CRSF1208CH,88
CRSF1208CH+PHBK1PCRCH8PK,15
CRSF1208CH+PHBK1PCRCH8PK+ICST64E278PK,15
CRSF1208CO,92
CRSF1208CO+PHBK1PBRCO8PK,4
CRSF1208CO+PHBK1PBRCO8PK+ICST64E278PK,4
CRSF1208FG,93
CRSF1208FG+PHBK1PBRFG8PK,28
CRSF1208FG+PHBK1PBRFG8PK+ICST64E278PK,28
CRSF1208GB,95
CRSF1208GB+PHBK1PBRGB8PK,0
CRSF1208GB+PHBK1PBRGB8PK+ICST64E278PK,0
CRSF1208RO,86
CRSF1208RO+PHBK1PBRRO8PK,20
CRSF1208RO+PHBK1PBRRO8PK+ICST64E278PK,20
CRSF1208WH,64
CRSF1208WH+PHBK1PWRWH8PK,22
CRSF1208WH+PHBK1PWRWH8PK+ICST64E278PK,22
CRSF1208WH+PHRY1PCRWH8PK,5
CRSF1208WH+PHRY1PCRWH8PK+ICG95E27608PK,5
CRSF1208YB,86
CRSF1208YB+HK10YB8PK,86
CRSF1209BM,146
CRSF1209BM+HK10BM9PK,37
CRSF1209BM+PHRY2PCRBM9PK+ICG95E27409PK,0
CRSF1209CH,85
CRSF1209CO,85
CRSF1209FG,85
CRSF1209GB,93
CRSF1209RO,85
CRSF1209RO+PHBK1PBRRO9PK,18
CRSF1209RO+PHBK1PBRRO9PK+ICST64E279PK,18
CRSF1209WH,76
CRSF1209WH+PHBK1PWRWH9PK,19
CRSF1209WH+PHBK1PWRWH9PK+ICST64E279PK,19
CRSF1209YB,86
CRSF1209YB+HK10YB9PK,86
CRSF120BC+PHCH1PBRBC,195
CRSF120BC+PHCH1PBRBC+SCRN70BC+LSWD360BC,195
CRSF120BM,842
CRSF120BM+HK10BM,341
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40BB,129
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40BC,601
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40BG,467
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40BM,327
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40BS,194
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40CH,346
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40CO,265
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40GB,139
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40RR,250
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40SN,174
CRSF120BM+LHNSE27BM+SCRN70BM+LSTF40YB,159
CRSF120BM+PHHT2PBRBM+SPUPBM+WCBNBM,835
CRSF120BM+PHNW2RRR+SPUPBM,83
CRSF120BM+PHNW2RRR+SPUPBM+ICST64E27,83
CRSF120BM+PHRY2PCRBM+LSCY290BI,0
CRSF120BM+PHSH1PBRYB+LSCY290BS,842
CRSF120BM+PHSH1PBRYB+LSCY290CH,301
CRSF120BM+PHSH1PBRYB+LSCY290RO,421
CRSF120BM+PHSH1PBRYB+LSSS300BS,77
CRSF120BM+PHSH1PBRYB+LSSS300RR,190
CRSF120BM+PHSH1PBRYB+LSSS300SN,79
CRSF120BM+PHSW1PBRBM,171
CRSF120BM+SPUPBM+PHBL2PBRBM,573
CRSF120BM+SPUPBM+PHBL2PBRBM+ICST64E27,573
CRSF120BS+PHCH1PBRBS,33
CRSF120BS+PHCH1PBRBS+SCRN70BS+LSWD360BS,33
CRSF120CH,346
CRSF120CH+PHRI1PCRCH+LSFT220BI,346
CRSF120CH+PHRI1PCRCH+LSFT220BI+ICST64E27,346
CRSF120CH+PHRI1PCRCH+LSFT220CH,131
CRSF120CH+PHRI1PCRCH+LSFT220CH+ICST64E27,131
CRSF120CO,0
CRSF120CO+WSRH230CO+LSGD280AR,0
CRSF120FG,39
CRSF120FG+PHSF2GDTFG+LSFT220FG,26
CRSF120GB,158
CRSF120OSBM,85
CRSF120OSBM+WSNW170BM,0
CRSF120OSBM+WSNW170BM+ICST64E27,0
CRSF120RO,263
CRSF120RO+PHBK1PBRRO,167
CRSF120RO+PHBK1PBRRO+ICST64E27,167
CRSF120RR+PHCH1PBRRR,30
CRSF120RR+PHCH1PBRRR+SCRN70RR+LSWD360RR,0
CRSF120WH,190
CRSF120WH+PHBK1PWRWH,176
CRSF120WH+PHBK1PWRWH+ICST64E27,176
CRSF120YB,458
CRSF120YB+HK10YB,458
CRSF120YB+PHLH1GDTYB,0
CRSF120YB+PHLH1GDTYB+ICST64E2740,0
CRSF120YB+PHSH2PBRYB+SPUPBM+WCBNBC,229
CRSF120YB+PHTT1PGRYB,93
CRSF120YB+PHTT1PGRYB+ICST64E27,93
CRSF120YB+WSRH230CO+LSCY290RR+ICST64E27,58
CRSF120YB+WSRH230YB+LSCG185AR,48
CRSF120YB+WSRH230YB+LSCY290BB+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290BC+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290BI,86
CRSF120YB+WSRH230YB+LSCY290BI+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290BL,86
CRSF120YB+WSRH230YB+LSCY290BL+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290BS+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290GR,86
CRSF120YB+WSRH230YB+LSCY290GR+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290GY,86
CRSF120YB+WSRH230YB+LSCY290GY+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290OR,86
CRSF120YB+WSRH230YB+LSCY290OR+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290RE,86
CRSF120YB+WSRH230YB+LSCY290RE+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290WH,86
CRSF120YB+WSRH230YB+LSCY290WH+ICST64E27,86
CRSF120YB+WSRH230YB+LSCY290YE,86
CRSF120YB+WSRH230YB+LSCY290YE+ICST64E27,86
CRSF120YB+WSRH230YB+LSGD280AR,0
CRSF120YB+WSRH230YB+LSMS320BI,86
