staff_name,department,store,shopify_product_id,shopify_product_gid,product_title,product_handle,product_url,product_status,variant_count,variant_ids,variant_gids,skus,collection_count,collection_ids,collection_handles,collection_titles,collection_urls,ownership_method,primary_source,source_updated_at,extracted_at,included_in_current_sales_scope,exclusion_reason
Kamsi,SEO,ledsone.co.uk,4417291845728,gid://shopify/Product/4417291845728,03 Pack,,,ACTIVE,3,MISSING_FROM_DB,MISSING_FROM_DB,NFNC17|NFNC172PK|NFNC173PK,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:42,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292107872,gid://shopify/Product/4417292107872,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFEC8,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292173408,gid://shopify/Product/4417292173408,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFEC15,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292238944,gid://shopify/Product/4417292238944,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFER17,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292304480,gid://shopify/Product/4417292304480,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFEC14,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292370016,gid://shopify/Product/4417292370016,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFMC8,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292435552,gid://shopify/Product/4417292435552,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFMC15,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292501088,gid://shopify/Product/4417292501088,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFMR17,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292599392,gid://shopify/Product/4417292599392,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFHS,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292697696,gid://shopify/Product/4417292697696,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFCP7,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4417292763232,gid://shopify/Product/4417292763232,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,NFCP9,1,159870812256,neon-flex,Neon Flex,https://ledsone.co.uk/collections/neon-flex,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4419678666848,gid://shopify/Product/4419678666848,Holder Ring only,,,ACTIVE,4,MISSING_FROM_DB,MISSING_FROM_DB,HRE2738BM|LHBGE27BM|LHBPE27BM|LHBRE14BM,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4460364791904,gid://shopify/Product/4460364791904,Yellow Brass,,,ACTIVE,2,MISSING_FROM_DB,MISSING_FROM_DB,LHTEE27RO|LHTEE27YB,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:29,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4460365348960,gid://shopify/Product/4460365348960,Satin Nickel,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,LHTBE27BN|LHTBE27CO|LHTBE27GB|LHTBE27RO|LHTBE27SN,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4460365512800,gid://shopify/Product/4460365512800,Yellow Brass,,,ACTIVE,7,MISSING_FROM_DB,MISSING_FROM_DB,LHBLE27BN|LHBLE27CH|LHBLE27CO|LHBLE27GB|LHBLE27RO|LHBLE27SN|LHBLE27YB,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:36,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4487760740448,gid://shopify/Product/4487760740448,Yellow Brass,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,LHS6E27BY|LHS6E27CH|LHS6E27CO|LHS6E27RO|LHS6E27SN,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:29,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4488103362656,gid://shopify/Product/4488103362656,Yellow Brass,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,LHSSE27BY|LHSSE27CH|LHSSE27CO|LHSSE27RO|LHSSE27SN|LHSSE27YB,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4493458571360,gid://shopify/Product/4493458571360,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,SWGS2GGD,1,159869206624,switches-and-sockets,Switches and Sockets,https://ledsone.co.uk/collections/switches-and-sockets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4495624175712,gid://shopify/Product/4495624175712,White,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,WCB3BB+RPR44WH|WCB3BC+RPR44WH|WCB3BM+RPR44WH|WCB3BS+RPR44WH|WCB3RR+RPR44WH|WCB3WH+RPR44WH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:33,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4495624274016,gid://shopify/Product/4495624274016,White,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,WCB2BB+RPR44WH|WCB2BC+RPR44WH|WCB2BM+RPR44WH|WCB2BS+RPR44WH|WCB2RR+RPR44WH|WCB2WH+RPR44WH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:33,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4523644256352,gid://shopify/Product/4523644256352,2 Gang Socket With USB,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,SOTB1GTK|SOTB1GUBTK|SOTB2GTK|SOTB2GUBTK|SWTB2GBM,1,159869206624,switches-and-sockets,Switches and Sockets,https://ledsone.co.uk/collections/switches-and-sockets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:34,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4524553961568,gid://shopify/Product/4524553961568,Yellow Brass,,,ACTIVE,7,MISSING_FROM_DB,MISSING_FROM_DB,LHSUE27BY|LHSUE27CH|LHSUE27CO|LHSUE27GB|LHSUE27RO|LHSUE27SN|LHSUE27YB,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4531826688096,gid://shopify/Product/4531826688096,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LHBRE14BM3PK,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:34,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536642273376,gid://shopify/Product/4536642273376,3 Gang Light Switch,,,ACTIVE,7,MISSING_FROM_DB,MISSING_FROM_DB,SOV101GTG|SOV101GUBTG|SOV102GTG|SOV102GUBTG|SWV101GTG|SWV102GTG|SWV103GTG,1,159869206624,switches-and-sockets,Switches and Sockets,https://ledsone.co.uk/collections/switches-and-sockets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536644337760,gid://shopify/Product/4536644337760,3 Gang Light Switch,,,ACTIVE,7,MISSING_FROM_DB,MISSING_FROM_DB,SOV101GTD|SOV101GUBTD|SOV102GTD|SOV102GUBTD|SWV101GTD|SWV102GTD|SWV103GTD,1,159869206624,switches-and-sockets,Switches and Sockets,https://ledsone.co.uk/collections/switches-and-sockets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536795693152,gid://shopify/Product/4536795693152,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,WCB6BC+RPR44WH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536805982304,gid://shopify/Product/4536805982304,White,,,ACTIVE,10,MISSING_FROM_DB,MISSING_FROM_DB,WCBNBC|WCBNBM|WCBNBS|WCBNCH|WCBNFG|WCBNGD|WCBNRE|WCBNRO|WCBNRR|WCBNWH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:33,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536806146144,gid://shopify/Product/4536806146144,White,,,ACTIVE,10,MISSING_FROM_DB,MISSING_FROM_DB,WCLCBB+RPR44WH|WCLCBC+RPR44WH|WCLCBM+RPR44WH|WCLCCH+RPR44WH|WCLCFG+RPR44WH|WCLCGD+RPR44WH|WCLCRE+RPR44WH|WCLCRO+RPR44WH|WCLCRR+RPR44WH|WCLCWH+RPR44WH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:32,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536806375520,gid://shopify/Product/4536806375520,White,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,WCB6BB+RPR44WH|WCB6BC+RPR44WH|WCB6BM+RPR44WH|WCB6BS+RPR44WH|WCB6RR+RPR44WH|WCB6WH+RPR44WH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536806473824,gid://shopify/Product/4536806473824,White,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,WCB5BB+RPR44WH|WCB5BC+RPR44WH|WCB5BM+RPR44WH|WCB5BS+RPR44WH|WCB5RR+RPR44WH|WCB5WH+RPR44WH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536806506592,gid://shopify/Product/4536806506592,White,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,WCB4BB+RPR44WH|WCB4BC+RPR44WH|WCB4BM+RPR44WH|WCB4BS+RPR44WH|WCB4RR+RPR44WH|WCB4WH+RPR44WH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4536806539360,gid://shopify/Product/4536806539360,White,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,WCB7BB+RPR44WH|WCB7BC+RPR44WH|WCB7BM+RPR44WH|WCB7BS+RPR44WH|WCB7RR+RPR44WH|WCB7WH+RPR44WH,1,160148029536,wire-cage,"Wire Cage Lighting – Pendant, Ceiling & Wall Lights",https://ledsone.co.uk/collections/wire-cage,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4537408749664,gid://shopify/Product/4537408749664,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CO332AOR,1,665480921474,wire-connectors-junction-box,Wire Connectors & Junction Box,https://ledsone.co.uk/collections/wire-connectors-junction-box,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4537521242208,gid://shopify/Product/4537521242208,Yellow Brass,,,ACTIVE,5,MISSING_FROM_DB,MISSING_FROM_DB,CGROBM5PK|CGROCO5PK|CGROGB5PK|CGROWH5PK|CGROYB5PK,1,159869534304,hooks-and-rings,Ceiling Hooks and Cord Grips,https://ledsone.co.uk/collections/hooks-and-rings,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:29,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255474784,gid://shopify/Product/4538255474784,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF295,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255540320,gid://shopify/Product/4538255540320,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF195,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255605856,gid://shopify/Product/4538255605856,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF185,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255671392,gid://shopify/Product/4538255671392,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF175,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255704160,gid://shopify/Product/4538255704160,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF165,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255736928,gid://shopify/Product/4538255736928,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF155,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255769696,gid://shopify/Product/4538255769696,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF145,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255802464,gid://shopify/Product/4538255802464,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF135,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255835232,gid://shopify/Product/4538255835232,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF125,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255900768,gid://shopify/Product/4538255900768,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF120,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255933536,gid://shopify/Product/4538255933536,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF115,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:28,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538255966304,gid://shopify/Product/4538255966304,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF110,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538256031840,gid://shopify/Product/4538256031840,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF105,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538256097376,gid://shopify/Product/4538256097376,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF100,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538256162912,gid://shopify/Product/4538256162912,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF90,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538256195680,gid://shopify/Product/4538256195680,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF85,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538256228448,gid://shopify/Product/4538256228448,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF80,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4538256261216,gid://shopify/Product/4538256261216,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,CBSF75,1,159869501536,ceiling-rose-brackets,Ceiling Rose Brackets,https://ledsone.co.uk/collections/ceiling-rose-brackets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4542939234400,gid://shopify/Product/4542939234400,9 Outlet,,,ACTIVE,9,MISSING_FROM_DB,MISSING_FROM_DB,CRSF1202BM+HK10BM2PK|CRSF1203BM+HK10BM3PK|CRSF1204BM+HK10BM4PK|CRSF1205BM+HK10BM5PK|CRSF1206BM+HK10BM6PK|CRSF1207BM+HK10BM7PK|CRSF1208BM+HK10BM8PK|CRSF1209BM+HK10BM9PK|CRSF120BM+HK10BM,1,158040916064,single-outlet-ceiling-rose,Ceiling Roses | Ceiling Rose Light Fitting,https://ledsone.co.uk/collections/single-outlet-ceiling-rose,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:33,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4553369059424,gid://shopify/Product/4553369059424,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,12ASIP2060,1,160473251936,slim-transfomers,Slim Transformers,https://ledsone.co.uk/collections/slim-transfomers,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:31,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4553369321568,gid://shopify/Product/4553369321568,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,12ASIP20100,1,160473251936,slim-transfomers,Slim Transformers,https://ledsone.co.uk/collections/slim-transfomers,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:31,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4553369419872,gid://shopify/Product/4553369419872,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,12ASIP20150,1,160473251936,slim-transfomers,Slim Transformers,https://ledsone.co.uk/collections/slim-transfomers,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:31,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4553369485408,gid://shopify/Product/4553369485408,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,12ASIP20200,1,160473251936,slim-transfomers,Slim Transformers,https://ledsone.co.uk/collections/slim-transfomers,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:31,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4553369649248,gid://shopify/Product/4553369649248,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,12ASIP20300,1,160473251936,slim-transfomers,Slim Transformers,https://ledsone.co.uk/collections/slim-transfomers,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:31,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4573903454304,gid://shopify/Product/4573903454304,T45 4W,,,ACTIVE,6,MISSING_FROM_DB,MISSING_FROM_DB,LDMG80B224|LDMG95B224|LDMG95B228|LDMST64B224|LDMT185B224|LDMT45B224,1,159254806624,vintage-bulbs,Vintage LED Light Bulbs,https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4575522259040,gid://shopify/Product/4575522259040,8W,,,ACTIVE,3,MISSING_FROM_DB,MISSING_FROM_DB,LDMST64E2746PK|LDMST64E2766PK|LDMST64E2786PK,1,159254806624,vintage-bulbs,Vintage LED Light Bulbs,https://ledsone.co.uk/collections/vintage-bulbs,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:30,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4575608963168,gid://shopify/Product/4575608963168,2 pack,,,ACTIVE,2,MISSING_FROM_DB,MISSING_FROM_DB,SOGS1GGO|SOGS2GGO,1,159869206624,switches-and-sockets,Switches and Sockets,https://ledsone.co.uk/collections/switches-and-sockets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4575647203424,gid://shopify/Product/4575647203424,2 Gang,,,ACTIVE,2,MISSING_FROM_DB,MISSING_FROM_DB,SOGS1GGE|SOGS2GGE,1,159869206624,switches-and-sockets,Switches and Sockets,https://ledsone.co.uk/collections/switches-and-sockets,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4576594853984,gid://shopify/Product/4576594853984,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LHAHE27RO5PK,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:38,2026-07-14T09:12:19.913Z,true,
Kamsi,SEO,ledsone.co.uk,4576607731808,gid://shopify/Product/4576607731808,Default Title,,,ACTIVE,1,MISSING_FROM_DB,MISSING_FROM_DB,LHRIE27WH5PK+CGMLWH5PK,1,159901581408,metal-holders,Lamp Holders,https://ledsone.co.uk/collections/metal-holders,Shopify collection membership,ledsone-db-mcp,2026-07-14 00:16:37,2026-07-14T09:12:19.913Z,true,
