staff_name,store,shopify_product_id,product_title,product_handle
Dilaksi,ledsone.co.uk,15097695207810,Over Counter Adjustable Hanging Ceiling Light Fixture ~6287,adjustable-hanging-ceiling-light-fixture
Dilaksi,ledsone.co.uk,15097095029122,Industrial Pulley Ceiling Light Fixture ~6286,industrial-pulley-ceiling-light-fixture
Dilaksi,ledsone.co.uk,15097074123138,Industrial Metal Pendant Light Fixture ~6285,industrial-metal-pendant-light-fixture
Dilaksi,ledsone.co.uk,15097043255682,Rise and Fall Pendant Light pulley E27 ~6284,retro-hangelampe-deckenlampe-vintage-pendelleuchte-kronleuchter-spinne-lampe-e27
Dilaksi,ledsone.co.uk,15097019826562,Pulley Pendant Light E27 Metal ~6283,1-way-spider-ceiling-pendant-light-retro-industrial-metal-hanging-lamp-e27
Dilaksi,ledsone.co.uk,15096989450626,E27 Pulley Wheel Pendant Light Fitting ~6395,e27-pulley-wheel-pendant-light-fitting
Dilaksi,ledsone.co.uk,15096988729730,Industrial Pulley Lighting Fixture ~6282,industrial-pulley-lighting-fixture
Dilaksi,ledsone.co.uk,15094923297154,Vintage Metal Black Ceiling Hanging E27 95cm Adjustable Pendant Light ~6279,vintage-metal-black-ceiling-hanging-e27-95cm-adjustable-pendant-light-6279
Dilaksi,ledsone.co.uk,15092131955074,Industrial Flush Mount Ceiling Light ~6277,industrial-flush-mount-ceiling-light
Dilaksi,ledsone.co.uk,15090943689090,8 Bulb 2m Fluming Spider Pendant Light ~6270,8-bulb-2m-fluming-spider-pendant-light
Dilaksi,ledsone.co.uk,15090942017922,Industrial 8-Way Spider Chandelier 2m Adjustable ~6269,8-heads-2m-chandelier-e27-spider-ceiling-lamp
Dilaksi,ledsone.co.uk,15086824259970,3-Pack Retro Industrial Style Metal Pendant Ceiling Lights ~6268,vintage-industrial-chandelier-pendant-light
Dilaksi,ledsone.co.uk,15083428675970,Modern Single Hanging Pendant Light Grey~6263,hanging-pendant-light
Dilaksi,ledsone.co.uk,15074121777538,E27 Metal Chain Hanging Light ~6256,metal-chain-hanging-light
Dilaksi,ledsone.co.uk,15072964149634,Industrial Vintage Pendant Light Fixture | Retro Metal Barn Shade ~6251,industrial-e26-ceiling-light-fixture-kitchen-restaurant-hanging-pendant-light
Dilaksi,ledsone.co.uk,15071747178882,Industrial Cylinder Pendant Light Black 400mm GU10 12W~6246,modern-black-gold-baton-pendant-light-400mm-led-cylinder
Dilaksi,ledsone.co.uk,15070099079554,1-Way Spider Pendant Light | Industrial Curvy Hanging Lamp ~6234,1way-spider-industrial-curvy-pendant-light-hanging-ceiling-multiple-lamp-e26
Dilaksi,ledsone.co.uk,15069172826498,Vintage Industrial Metal Ceiling Pendant Shade E27 Hanging Light ~6222,vintage-industrial-metal-ceiling-pendant-shade-e27-hanging-6222retro-pendant-light
Dilaksi,ledsone.co.uk,15068619735426,LEDSone Industrial Pendant Light | 2M Adjustable Cable E27 ~6219,ledsone-industrial-pendant-light-with-2m-adjustable-cable-e27-lamp-holder-modern-ceiling-hanging-light-fixture-for-kitchen-dining-room-living-room-bar
Dilaksi,ledsone.co.uk,15068439216514,4m Plug in Pendant Lighting Metal ~6217,4m-plug-in-pendant-lighting-metal
Dilaksi,ledsone.co.uk,15065359057282,Vintage Industrial Ceiling Pendant Light E27 Base Metal Hanging Lamp Shade ~ 6211,vintage-industrial-ceiling-pendant-light-e27-base-metal-hanging-lamp-shade
Dilaksi,ledsone.co.uk,15065212256642,Mini Pendant Light Metal E27 ~6209,mini-pendant-light-metal-e27
Dilaksi,ledsone.co.uk,15060044284290,Multi Light 3 Drop Pendant Lights ~6760,three-head-cone-shape-spider-pendant-light-6
Dilaksi,ledsone.co.uk,15059972292994,Pendant Light Fixture for Ceiling ~6204,pendant-light-fixture-for-ceiling-lighting
Dilaksi,ledsone.co.uk,15057932550530,Industrial Hemp Rope Pendant Light - Black Cage  E27 Ceiling Chandelier | Adjustable Height ~6203,pendant-light-metal-hemp-rope-style
Dilaksi,ledsone.co.uk,15056915399042,40cm Metal Large Warehouse Pendant Light Dome Easy to Fit Large  ~6197,vintage-pendant-light-with-e27-holder
Dilaksi,ledsone.co.uk,15056709353858,Industrial 3 Light Metal Loft Ceiling Light E27 Lamp ~6190,6190
Dilaksi,ledsone.co.uk,15053341393282,Kitchen Island 3 Light Pendant Light With Fluming Switch ~6187,kitchen-island-3-light-pendant-light-with-fluming-switch
Dilaksi,ledsone.co.uk,15052649103746,E27 Hanging Pendant Light Adjustable ~6184,e27-hanging-pendant-light-adjustable-6184
Dilaksi,ledsone.co.uk,15051681399170,Industrial Spider Pendant Light Multi Arm E27 Adjustable Fitting ~ 6180,industrial-black-e27-base-ceiling-spider-pendant-light-fitting-6180
Dilaksi,ledsone.co.uk,15048390214018,Ceiling Pendant Light Fitting Long Drop | Spider Pendant Light Industrial Kit | 2m Cable ~6179,vintage-industrial-spider-ceiling-hanging-pendant-lighting-lamp-2mkit-chandelier
Dilaksi,ledsone.co.uk,15046948553090,3 Fluming Spider Pendant Light E27 Metal ~6175,3-fluming-spider-pendant-light-e27-metal-6175
Dilaksi,ledsone.co.uk,15046492094850,E27 Base Metal Pendant Light Adjustable ~6174,e27-base-metal-pendant-light-adjustable
Dilaksi,ledsone.co.uk,15046490751362,Adjustable Hanging Light E27 ~6173,adjustable-hanging-light-e27
Dilaksi,ledsone.co.uk,15043605561730,Semi Flush Mount Ceiling Light ~6172,semi-flush-mount-ceiling-light
Dilaksi,ledsone.co.uk,15042460811650,E27 Metal Hanging Lamp 1m Height Adjustable ~6169,retro-hangelampe-led-pendelleuchte-e27-pendellampe-deckenlampe-240v-3133
Dilaksi,ledsone.co.uk,15039066210690,Multi Fleming Spider Pendant Light Black ~6165,multi-fleming-spider-pendant-light-black-6165
Dilaksi,ledsone.co.uk,15023745008002,Height Adjustable Metal Pendant Light ~6151,height-adjustable-metal-pendant-light
Dilaksi,ledsone.co.uk,15023091188098,3 PCs Single Pendant Light E27 Metal ~6150,3-pcs-single-pendant-light-e27-metal
Dilaksi,ledsone.co.uk,15022982594946,Ceiling Flush Mount Light E27 ~6148,ceiling-flush-mount-light-e27
Dilaksi,ledsone.co.uk,15022533640578,"2 Head Ceiling Pendant Spider Light, 29cm Metal ~6147",2-head-ceiling-pendant-spider-light-29cm-metal-6147
Dilaksi,ledsone.co.uk,15011934437762,Vintage Industrial 2-Head Dome Pendant Light | Adjustable ~6145,vintage-industrial-metal-2-head-dome-pendant-light-adjustable-cable
Dilaksi,ledsone.co.uk,15000444338562,Modern Spider Light Chandelier Multi Pendant Light Ceiling Lamp Loft Fixture E27 ~6141,modern-spider-light-chandelier-multi-pendant-light-ceiling-lamp-loft-fixture-e27-6141
Dilaksi,ledsone.co.uk,14995625640322,Modern Adjustable 3-Light Crystal Shade Pendant Chandelier ~ 6137,3-head-crystal-pendant-light
Dilaksi,ledsone.co.uk,14993332044162,Retro Hammered Metal Shade E27 Ceiling Pendant Light~6132,retro-hammered-metal-shade-e27-ceiling-pendant-light-6132
Dilaksi,ledsone.co.uk,14992559145346,Modern Crystal 3 Head Pendant Light Indoor Entrance Dining Room ~6131,modern-crystal-3-head-pendant-light-indoor-entrance-dining-room-6131
Dilaksi,ledsone.co.uk,14992445997442,Retro Hemp Pendant Light  E27 Ceiling Hanging Pendant Light~6130,retro-pendant-light-metal-shade-e27-ceiling-hanging-pendant-light-6131
Dilaksi,ledsone.co.uk,14986988323202,Industrial 3-Light Pendant with Brass Holder  E27 Fit ~ 6122,vintage-3-head-pendant-light-braided-fabric-flex-lamp-holder-fitting-6122
Dilaksi,ledsone.co.uk,14986530292098,Vintage 3 Head Pendant Light Braided Fabric Flex Lamp Holder Fitting ~ 6121,vintage-3-head-pendant-light-braided-fabric-flex-lamp-holder-fitting-6121
Dilaksi,ledsone.co.uk,14984125350274,Black Metal Single Head Adjustable Pendant Light~6117,vintage-metal-single-head-e27-95cm-adjustable-pendant-light
Dilaksi,ledsone.co.uk,14984117387650,E27 2 Head Pendant Light Metal  ~6116,modern-cone-shade-metal-e27-double-head-pendant-light-6116
Dilaksi,ledsone.co.uk,14983364116866,Industrial pipe ceiling pendant light kit with Conduit Fisherman Cage ~ 6114,20mm-conduit-pipe-ceiling-pendant-light-kit-with-fisherman-cage-6114
Dilaksi,ledsone.co.uk,14979601891714,Industrial Pipe Pendant Light with Metal 21cm cage Hanging Conduit Set ~ 6112,conduit-3-4pipe-pendant-light-with-metal-21cm-cage-hanging-light-6112
Dilaksi,ledsone.co.uk,14979285942658,Industrial Steampunk Pipe Pendant Light E27 Metal cage hanging Lights~6111,industrial-conduit-3-4pipe-pendant-light-with-metal-cage-6111
Dilaksi,ledsone.co.uk,14975890751874,5 Way Ceiling Pendant Light Industrial Hanging Lamp ~6108,5-way-ceiling-pendant-light-industrial-hanging-lamp-6108
Dilaksi,ledsone.co.uk,14975886721410,Vintage 5 Way Ceiling Pendant Light Industrial Hanging Suspended Lamp ~6107,vintage-5-way-ceiling-pendant-light-industrial-hanging-suspended-retro-lamp-6107
Dilaksi,ledsone.co.uk,14975509266818,Vintage Loft Style Ceiling Pendant Light with Metal Flat Shade ~6106,vintage-loft-style-ceiling-pendant-light-with-metal-flat-shade
Dilaksi,ledsone.co.uk,14975177523586,5 Way Vintage Ceiling Spider Hanging Lights 2M ~6104,2m-pendant-light-spider-pendants
Dilaksi,ledsone.co.uk,14973874569602,3/4 Entry Lantern Caged Steampunk Pipe Conduit Pendant Light Kit ~6102,3-4-entry-lantern-fisherman-caged-conduit-pipe-pendant-light-kit-6102
Dilaksi,ledsone.co.uk,14970640007554,Vintage Industrial Metal E27 Ceiling Pendant Light fixture~6056,vintage-industrial-metal-e27-ceiling-pendant-light-fixture-6056
Dilaksi,ledsone.co.uk,14964936671618,Vintage Brass Pendant Holder Buy Online ~6044,industrial-hemp-95cm-adjustable-e27-ceiling-pendant-light
Dilaksi,ledsone.co.uk,14961264918914,4M Fabric Flex Plug-In Pendant Light Set on/off Foot Switch~6041,4m-fabric-flex-plug-in-pendant-light-set-on-off-foot-switch-6041
Dilaksi,ledsone.co.uk,14961212096898,Industrial Brass Pendant Light E27 Vintage Edison Fitting ~6038,industrial-e27-lamp-holder-pendant-light-fixture-1
Dilaksi,ledsone.co.uk,14960152248706,Vintage Industrial Metal Dome Pendant Light E27 Cord Fitting ~ 6030,vintage-ceiling-pendant-light-industrial-metal-shade-hanging-light-6030
Dilaksi,ledsone.co.uk,14959191949698,Industrial Black Wire Cage Pendant Light | E27 Ceiling Fitting ~6018,industrial-black-wire-cage-pendant-light-e27-ceiling-fitting
Dilaksi,ledsone.co.uk,14958830223746,Industrial 95cm Adjustable E27 Holder Ceiling Pendant Lighting~6007,industrial-95cm-adjustable-e27-holder-ceiling-pendant-lighting-6007
Dilaksi,ledsone.co.uk,14957795213698,Chrome Metal E27 Adjustable Pendant Light Fixture~6002,chrome-metal-e27-adjustable-pendant-light-fixture
Dilaksi,ledsone.co.uk,14951487439234,Geometric Minimalist Pendant Light E27 Metal ~5970,ceiling-pendant-light-industrial-metal-wire-cage-light
Dilaksi,ledsone.co.uk,14950484967810,Cyan Blue Pendant Light Fitting E27 Hanging Bulb ~5967,2pack-cyan-blue-ceiling-light-fitting-e27-hanging-bulb-holder-30-discount
Dilaksi,ledsone.co.uk,14944163266946,Vintage Nest Metal Wire Cage Ceiling Pendant Light Fitting ~5961,vintage-nest-wire-cage-ceiling-pendant-cluster-light-fitting-5961
Dilaksi,ledsone.co.uk,14940507439490,Vintage Nautical Industrial Ceiling Lamp Pendant Light ~5958,vintage-nautical-industrial-ceiling-lamp-pendant-light-5958
Dilaksi,ledsone.co.uk,14938076479874,Industrial Pulley Pendant Rise and Fall Ceiling Light E27 Fitting 30cm ~5956,industrial-loft-pendant-light-vintage-metal-lampshade
Dilaksi,ledsone.co.uk,14937991709058,Vintage Smoked Glass Shade Pendant Ceiling Light~5954,vintage-smoked-glass-shade-pendant-ceiling-light
Dilaksi,ledsone.co.uk,14937880330626,Vintage Industrial Hemp Rope Cage Pendant Lamp E27 Adjustable~5949,vintage-loft-pendant-lights-hemp-rope-iron-retro-lamps
Dilaksi,ledsone.co.uk,14934468723074,Vintage Retro 3 Way Diamond Cage Pendant Ceiling Light~5937,vintage-retro-3-way-diamond-cage-pendant-ceiling-light-3959
Dilaksi,ledsone.co.uk,14934429958530,Vintage Industrial Metal Pendant Light E27 ~5934,vintage-industrial-pendant-light-metal-e27
Dilaksi,ledsone.co.uk,14933203222914,Ceiling Pendant Light Modern Hanging Retro Lamp UK~5911,ceiling-pendant-light-modern-hanging-retro-lamp-uk
Dilaksi,ledsone.co.uk,14932713210242,Modern Pendant Lighting for Restaurant and Cafe~5907,pendant-light-lamp-dome-shade-uk
Dilaksi,ledsone.co.uk,14932618477954,Industrial 3-Head Pendant Light with Adjustable Cables – E27 Compatible ~5903,modern-industrial-3-head-pendant-light-with-adjustable-cables
Dilaksi,ledsone.co.uk,14932468662658,3 Bulb Ceiling Pendant Light Kitchen E27 Metal ~5899,led-3-bulb-ceiling-pendant-light-ktchen-e27-metal
Dilaksi,ledsone.co.uk,14932416594306,Metal Pendant Ceiling Light Over Kitchen Island ~5897,metal-pendant-ceiling-light-over-kitchen-island
Dilaksi,ledsone.co.uk,14930662588802,2m Industrial Metal Ceiling Pendant Light Fitting ~~5942,2m-industrial-metal-ceiling-pendant-light-fitting-5882
Dilaksi,ledsone.co.uk,14930634768770,Round 3-Head Pendant Light with Adjustable Cables – E27 Compatible ~5876,industrial-round-3-head-pendant-light-with-adjustable-cables
Dilaksi,ledsone.co.uk,14930593284482,Pendant Lamp Bulb Holder Ceiling Light E27 Fitting  ~5872,vintage-pendant-lamp-bulb-holder-ceiling-rose-light-e27-fitting-kit-5761
Dilaksi,ledsone.co.uk,14930544394626,Metal Ceiling Pendant Light LED Modern Lamp Shade Hanging Lamp ~5870,metal-lamp-shade-ceiling-pendant-light-led-modern-hanging-retro-lamp-5870
Dilaksi,ledsone.co.uk,14929692524930,Vintage Industrial Metal Cone Pool Table Light - E27 Pendant Lamp ~ 5865,vintage-pendant-light-with-metal-shade-5865
Dilaksi,ledsone.co.uk,14929097884034,Vintage Retro Metal Shade Pendant Light E27 ~5854,vintage-retro-pendant-light-with-metal-shade
Dilaksi,ledsone.co.uk,14928536764802,Industrial Wheel Pendant 3 Light Hanging Light ~5844,vintage-wagon-wheel-chandelier-ceiling-light-pendant-lamp-lighting-fixture
Dilaksi,ledsone.co.uk,14928494133634,Modern Pendant Lighting for Kitchen Island ~5839,modern-kitchen-pendant-light-hanging-fixture-5839
Dilaksi,ledsone.co.uk,14928487612802,Retro Metal Industrial Ceiling Pendant | Modern Hanging Light~5838,vintage-industrial-metal-ceiling-pendant-light-shade-modern-hanging-retro-lights
Dilaksi,ledsone.co.uk,14928368238978,Vintage Nest Wire Cage Ceiling Pendant Cluster Light Fitting ~5814,nest-wire-cage-ceiling-pendant-cluster-light-fitting
Dilaksi,ledsone.co.uk,14928360767874,E27 Pendant Light Fitting - 1m Adjustable Vintage Cord ~5811,vintage-industrial-pendant-light-e27-bulb-holder-ceiling-lamp-fixture-5811
Dilaksi,ledsone.co.uk,14927609495938,Living Room Pendant Light – Adjustable Metal Wire Cage Ceiling Lamp ~5801,living-room-pendant-light-wire-cage-lighting
Dilaksi,ledsone.co.uk,14927534457218,Vintage Industrial Ceiling Light Metal Dome Shade Pendant Light~5798,vintage-industrial-ceiling-light-metal-dome-shade-pendant-light-5798
Dilaksi,ledsone.co.uk,14927394275714,"Vintage Hemp Rope Pendant Light – Dual Head, 3m Extra Long Adjustable E27~5791",double-head-1-m-hemp-rope-pendant-light-fixtures-for-cafe-restaurant-bar-3332
Dilaksi,ledsone.co.uk,14926522614146,3-Bulb Ceiling Pendant Light | E27 Fitting ~5789,3-way-pendant-light-fitting-e27
Dilaksi,ledsone.co.uk,14925622444418,3 Bulb Rustic Farmhouse Pendant Light Fixture ~5786,vintage-wheel-ceiling-black-pendant-shade-hanging-retro-light
Dilaksi,ledsone.co.uk,14925606748546,Brushed Silver Ceiling Light Vintage Metal Cage Pendant Lamp~5786,industrial-ceiling-light-vintage-hanging-metal-cage-pendant-lamp
Dilaksi,ledsone.co.uk,14925554614658,Industrial 2-Light Spider Pendant Adjustable Hanging Lamp ~ 5782,2-way-vintage-industrial-shade-chandelier-retro-spider-pendant-light-5782
Dilaksi,ledsone.co.uk,14925407846786,3 Way Ceiling Pendant Light Retro E27 ~5779,multiple-pendant-kitchen-island-lighting-e27
Dilaksi,ledsone.co.uk,14925398409602,E27 Vintage Pendant Fitting Kit With On Off Holder ~5776,e27-vintage-pendant-fitting-kit-with-on-off-holder
Dilaksi,ledsone.co.uk,14925365182850,3 Light Industrial Chrome Diner Ceiling Light Easy fit  ~5778,3-bulb-kitchen-island-pendant-lighting-fixtures
Dilaksi,ledsone.co.uk,14925041566082,Vintage Industrial Spider Ceiling Light Chandelier Pendant Lamp ~ 5773,vintage-industrial-spider-ceiling-light-chandelier-pendant-lamp-5763
Dilaksi,ledsone.co.uk,14925007192450,Ceiling Pendant Light Hemp Rope Lamp ~5771,ceiling-pendant-light-kit-hemp-rope-lamp-e27-3853
Dilaksi,ledsone.co.uk,14924998574466,3-Way Yellow Brass Vintage Industrial Cluster Pendant Ceiling Light | E27~5769,vintage-industrial-ceiling-pendant-lights-metal-shade-e27-led-hanging-retro-lamp-3854
Dilaksi,ledsone.co.uk,14924979175810,Vintage Industrial Spider Ceiling Light Chandelier Pendant Lamp ~ 5762,vintage-industrial-spider-ceiling-light-chandelier-pendant-lamp-5762
Dilaksi,ledsone.co.uk,14924942868866,Modern Industrial E27 Pendant Light Kit 95cm Adjustable ~5760,vintage-pendant-lamp-bulb-holder-ceiling-rose-light-e27-fitting-kit-5760
Dilaksi,ledsone.co.uk,14924718440834,Contemporary Kitchen Island Pendant Lights Metal E27 ~5758,suspended-ceiling-pendant-light-fixtures
Dilaksi,ledsone.co.uk,14922510041474,Vintage Industrial Metal Pendant Light Shade for Retro Ceiling Lamps~5747,vintage-industrial-metal-pendant-light-shade-for-retro-ceiling-lamps-5747
Dilaksi,ledsone.co.uk,14922498343298,Vintage Ceiling Pendant Light Industrial Metal Hanging Lamp Shade~5746,vintage-ceiling-pendant-light-industrial-metal-hanging-lamp-shade
Dilaksi,ledsone.co.uk,14922491625858,Ceiling Rose Fabric Flex Hanging Pendant Lamp Holder Light Fitting Kit ~5743,ceiling-rose-fabric-flex-hanging-pendant-lamp-holder-light-fitting-kit-5743
Dilaksi,ledsone.co.uk,14921161048450,Industrial Metal Refurbished Cone shade Ceiling Pendant Light ~ 5738,industrial-metal-refurbished-cone-shade-ceiling-pendant-light-5738
Dilaksi,ledsone.co.uk,14909172908418,2 Way Hanging Pendant Light Industrial Retro Twin E27 Ceiling Fitting~5716,industrial-retro-2-light-pendant-lamp-5716
Dilaksi,ledsone.co.uk,14908694430082,Modern Black Pendant Lights Contemporary Ceiling Lamps ~5719,modern-black-e27-vintage-pendant-light-industrial-ceiling-lamp
Dilaksi,ledsone.co.uk,14907824243074,Industrial Vintage Style Ceiling Hanging Pendant Lamp Fixture ~5715,industrial-vintage-style-ceiling-hanging-pendant-lamp-fixture
Dilaksi,ledsone.co.uk,14907263746434,Industrial Black Inner Gold Ceiling Pendant | Easy Fit Retro Light ~ 5713,industrial-pendant-lights-retro-metal-ceiling-lamps-uk-5713
Dilaksi,ledsone.co.uk,14906896810370,Industrial Retro Barn Metal Pendant Light E27 Adjustable ~ 5711,industrial-retro-pendant-lamps-hanging-light-fixtures-uk-5710
Dilaksi,ledsone.co.uk,14903399973250,8 head Industrial Spider Light Pendant for Home Décor ~  5710,modern-black-ceiling-chandelier-8-head-vintage-spider-pendant-light-5710
Dilaksi,ledsone.co.uk,14903375888770,Industrial Dome Pendant Light 40cm E27 Yellow  ~ 5709,industrial-retro-yellow-metal-pendant-light-hanging-ceiling-lamp-shade
Dilaksi,ledsone.co.uk,14900895351170,Industrial Ceiling Light Vintage Hanging Metal Cage Pendant Lamp~ 5708,ledsone-industrial-pendant-light-modern-hanging-retro-lamp-led-ceiling-lights
Dilaksi,ledsone.co.uk,14892889276802,Black Twin Pendant Light Kit with Ceiling Rose – Fabric Cable Hanging Lamp Holder E27 ~5692,black-2-way-95cm-adjustable-fabric-cable-pendant-light-fixtures
Dilaksi,ledsone.co.uk,14892316885378,Industrial cone shade Metal E27 Ceiling Pendant Light~5689,industrial-cone-shade-metal-e27-ceiling-pendant-light
Dilaksi,ledsone.co.uk,14883343040898,Vintage Hanging Shade Ceiling Pendant Light ~5668,vintage-hanging-shade-ceiling-pendant-light-5668
Dilaksi,ledsone.co.uk,14883152527746,Vintage E27 Metal 2 head Ceiling Pendant Light Fitting~5663,vintage-e27-metal-2-head-ceiling-pendant-light-fitting
Dilaksi,ledsone.co.uk,14882799878530,"Industrial Vintage Pendant Light, E27 Metal Shade for Home & Cafe ~ 5662",industrial-vintage-pendant-light-e27-metal-shade-for-home-cafe-5662
Dilaksi,ledsone.co.uk,14882049458562,Industrial Black Large pendant light 40cm Metal ~5647,black-metal-ceiling-e27-conduit-pendant-light-fitting-holder-kit-5647
Dilaksi,ledsone.co.uk,14880702562690,Vintage Metal Single Head Shade E27  Hanging Pendant Light ~6670,vintage-metal-single-head-shade-e27-hanging-pendant-light-5641
Dilaksi,ledsone.co.uk,14880118145410,Black And Brass Linear Pendant Ceiling Light E27 ~5638,3-way-industrial-conduit-pipe-ceiling-pendant-diy-light-fixture
Dilaksi,ledsone.co.uk,14880113525122,Vintage Amber Glass E27 Adjustable Ceiling Pendant Light Fixture-5637,vintage-amber-glass-e27-adjustable-ceiling-pedant-light-fixture
Dilaksi,ledsone.co.uk,14877081567618,Industrial One Bulb Ceiling Pendant Spider Light ~5604,industrial-one-head-ceiling-pendant-spider-light-5603
Dilaksi,ledsone.co.uk,14875784708482,Pulley Pendant Light 3 Light Dome Shade E27 Adjustable Cord ~5600,pulley-pendant-light-3-light-dome-shade-e27-adjustable-cord-fixture
Dilaksi,ledsone.co.uk,14875761344898,IP68  external coaxial junction box For Electrical Cable Wire Connector ~5599,ip68-waterproof-junction-box-outdoor-for-electrical-cable-wire-connector-5599
Dilaksi,ledsone.co.uk,14874198802818,Hemp Rope Cord Pendant Light-E27 Metal Cage Hanging Lamp~5582,kitchen-lights-for-over-table
Dilaksi,ledsone.co.uk,14872929468802,Industrial E27 Pendant Light Metal Holder 1m/2m~5574,industrial-e27-lamp-holder-pendant-light-fixture
Dilaksi,ledsone.co.uk,14872907350402,Hemp Rope Hanging Pendant light ~5573,hemp-rope-pendant-light
Dilaksi,ledsone.co.uk,8631162994938,Black E27 Pendant Light Fitting Holder~5531,metal-e27-lamp-holder-suspended-pendant-light-fitting-kit
Dilaksi,ledsone.co.uk,8629863710970,Turkish Mosaic Light Moroccan Style Glass ~5524,turkish-moroccan-mosaic-tiles-crackle-pattern-bulb-shape-pendant-light
Dilaksi,ledsone.co.uk,8629243805946,LEDSone Modern Crystal Pendant Light Metal Black LED Ceiling Light ~5521,industrial-metal-cage-modern-pendant-light
Dilaksi,ledsone.co.uk,8620603638010,Adjustable Pendant Light Holder ~5516,5-head-spider-shape-multiple-colour-pendant-light-flex-swag-hook-5515
Dilaksi,ledsone.co.uk,8570797981946,Industrial Pendant Lighting for Kitchen ~ 5512,industrial-pendant-lighting-for-kitchen
Dilaksi,ledsone.co.uk,8450296545530,Lampe suspendue industrielle avec abat-jour en métal plafonnier suspendu ~ 5473,lampe-suspendue-industrielle-avec-abat-jour-en-metal-plafonnier-suspendu
Dilaksi,ledsone.co.uk,8436743930106,E27 Metal Pendant Bulb Holder with Adjustable Cable~5464,vintage-e27-metal-holder-ceiling-pendant-light-with-adjustable-cable-5464
Dilaksi,ledsone.co.uk,8296599552250,Hemp Rope Pendant Light - E27 Base ~5445,industrial-metal-hemp-rope-hanging-ceiling-pendant-light-5445
Dilaksi,ledsone.co.uk,8190697734394,Minimalist lighting Cone Pendant Light Fixture ~5412,minimalist-lighting-cone-pendant-light-fixture
Dilaksi,ledsone.co.uk,8166990774522,Single Small Lamp Shade Hanging Light ~5347,single-hanging-ceiling-pendant-light-adjustable-lights
Dilaksi,ledsone.co.uk,8166946832634,Living Room Large Rope Pendant Light~5345,hanging-retro-hemp-rope-metal-chain-lamp-pendant-lights
Dilaksi,ledsone.co.uk,8166941917434,Industrial Ceiling Light For Living Room~5344,industrial-metal-ceiling-e27-lamp-shade-pendant-light
Dilaksi,ledsone.co.uk,8165869584634,Industrial Retro 2-Light Pendant Lamp ~5330,industrial-retro-ceiling-2-light-pendant-light-e27
Dilaksi,ledsone.co.uk,8163100819706,3-Light Hanging Brushed Brass Cage Pendent Fixture~5318,aesthetic-light
Dilaksi,ledsone.co.uk,8163022471418,40cm Retro Metal Dome Pendant Light Mid-Century Modern Kitchen Island~5314,metal-single-light-with-dome-shade-adjustable-pendant
Dilaksi,ledsone.co.uk,8162932785402,3-Light Metal Cage Cluster Pendant – Ceiling Mount (Model 5313),ceiling-lights-metal-cage-lamp-shade-3-way-pendant-lights
Dilaksi,ledsone.co.uk,8161229570298,Black industrial pendant light 3 Light Way Cage Ceiling Light Fixture ~ 5301,black-industrial-pendant-light-3-light-way-cage-ceiling-light-fixture
Dilaksi,ledsone.co.uk,8160583778554,Industrial Dome Pendant Light - E27 Base ~5298,industrial-ceiling-pendant-modern-hanging-light
Dilaksi,ledsone.co.uk,8160580829434,3 Head Black Square Wire Cage Bar Triple Hanging Pendant Light ~5297,3-head-black-square-wire-cage-bar-triple-hanging-pendant-light
Dilaksi,ledsone.co.uk,8160577388794,3 Way Multi Teardrop Ceiling Pendant Light  ~5295,3-way-multi-teardrop-ceiling-pendant-light
Dilaksi,ledsone.co.uk,8156630352122,Industrial 3 Way Pendant Light E27 Triple Dome Ceiling Fitting ~5268,3-light-black-ceiling-hanging-pendant-light
Dilaksi,ledsone.co.uk,8156619636986,Modern Teardrop Metal Pendant Light | E27 Ceiling Hanging Fixture ~5267,modern-pendant-light-metal-shade-in-various-colour-ceiling-hanging-light
Dilaksi,ledsone.co.uk,8156619211002,3 Way Black dustrial  Hanging Pendant Light ~5266,3-light-black-dustrial-hanging-pendant-light
Dilaksi,ledsone.co.uk,8155983446266,3 light Black Industrial Hanging Ceiling Pendant Lights~5264,3-light-black-industrial-hanging-ceiling-pendant-lights
Dilaksi,ledsone.co.uk,8155912274170,Dome Shade Adjustable Pendant Light ~5259,pendant-light-with-dome-lampshade-hanging-ceiling-light
Dilaksi,ledsone.co.uk,8132266230010,3-Head Colourful Spider Pendant Light | E27 | UK ~5184,3-light-multiple-colour-pendant-light-flex-swag-hook
Dilaksi,ledsone.co.uk,8114277515514,Stylish Light Bulb Cages & Cluster Ceiling Lights ~ 5168,3-light-bulb-guard-cage-cluster-pendant-lights
Dilaksi,ledsone.co.uk,8110921908474,3 light Pendant Light fixture bulb guard cage~5147,3-light-pendant-light-fixture-bulb-guard-cage
Dilaksi,ledsone.co.uk,8109892501754,Black Wire Cage Cluster Hanging Light Diamond Shape ~5146,industrial-wire-cage-3-head-pendant-light
Dilaksi,ledsone.co.uk,8109554172154,Cage Pendant Light Long Tube Cluster Fixture~5144,industrial-retro-3way-light-iron-wire-cage-cluster-pendant-lighting
Dilaksi,ledsone.co.uk,8109485031674,3 Head Multi-Color Flex Pendant Light  ~5141,3-head-spider-light-multiple-colour-pendant-light-flex-pendant-lights
Dilaksi,ledsone.co.uk,8109475168506,Cage 3 Light Island Black Pendant Beautiful Design ~ 5140,industrial-cluster-pendant-light-3-way-cage-e27-matt-black
